Tiempo[ms] �?Z[Ω] Z0[Ω] 
38.665 0.329177 29.1778 
38.666 0.336251 29.1745 
38.667 0.343326 29.1712 
38.668 0.3504 29.1679 
38.669 0.357474 29.1647 
38.67 0.364549 29.1614 
38.671 0.371623 29.1581 
38.672 0.358918 29.1581 
38.673 0.347801 29.1581 
38.674 0.337743 29.1941 
38.675 0.32345 29.1941 
38.676 0.310215 29.1941 
38.677 0.303863 29.1941 
38.678 0.301216 29.1941 
38.679 0.29804 29.2301 
38.68 0.29804 29.1941 
38.681 0.305451 29.1941 
38.682 0.317097 29.1941 
38.683 0.326626 29.1581 
38.684 0.336155 29.1581 
38.685 0.350977 29.1221 
38.686 0.367918 29.1221 
38.687 0.381152 29.1221 
38.688 0.386975 29.1221 
38.689 0.387504 29.1221 
38.69 0.385916 29.1221 
38.691 0.378601 29.1287 
38.692 0.371286 29.1352 
38.693 0.363971 29.1418 
38.694 0.356656 29.1483 
38.695 0.349341 29.1549 
38.696 0.342026 29.1614 
38.697 0.334711 29.1679 
38.698 0.327396 29.1745 
38.699 0.320081 29.181 
38.7 0.312766 29.1876 
38.701 0.305451 29.1941 
38.702 0.317097 29.1581 
38.703 0.329802 29.1581 
38.704 0.34039 29.1581 
38.705 0.352566 29.1581 
38.706 0.364212 29.1221 
38.707 0.374799 29.1221 
38.708 0.38274 29.1221 
38.709 0.384858 29.1221 
38.71 0.382211 29.1221 
38.711 0.375858 29.1581 
38.712 0.365271 29.1581 
38.713 0.352036 29.1581 
38.714 0.339331 29.1941 
38.715 0.326626 29.1941 
38.716 0.316568 29.1941 
38.717 0.308627 29.1941 
38.718 0.302275 29.1941 
38.719 0.300687 29.1941 
38.72 0.302804 29.1941 
38.721 0.308627 29.1908 
38.722 0.31445 29.1876 
38.723 0.320274 29.1843 
38.724 0.326097 29.181 
38.725 0.33192 29.1778 
38.726 0.337743 29.1745 
38.727 0.343566 29.1712 
38.728 0.349389 29.1679 
38.729 0.355212 29.1647 
38.73 0.361036 29.1614 
38.731 0.366859 29.1581 
38.732 0.356271 29.1581 
38.733 0.344625 29.1941 
38.734 0.33192 29.1941 
38.735 0.317097 29.1941 
38.736 0.308098 29.1941 
38.737 0.303863 29.1941 
38.738 0.29751 29.2301 
38.739 0.293275 29.2301 
38.74 0.295393 29.1941 
38.741 0.302804 29.1941 
38.742 0.312333 29.1941 
38.743 0.322391 29.1581 
38.744 0.335625 29.1581 
38.745 0.352036 29.1581 
38.746 0.361036 29.1581 
38.747 0.366329 29.1221 
38.748 0.373211 29.1221 
38.749 0.377976 29.1221 
38.75 0.374799 29.1581 
38.751 0.36811 29.1614 
38.752 0.361421 29.1647 
38.753 0.354731 29.1679 
38.754 0.348042 29.1712 
38.755 0.341352 29.1745 
38.756 0.334663 29.1778 
38.757 0.327974 29.181 
38.758 0.321284 29.1843 
38.759 0.314595 29.1876 
38.76 0.307905 29.1908 
38.761 0.301216 29.1941 
38.762 0.313392 29.1941 
38.763 0.32292 29.1581 
38.764 0.335096 29.1581 
38.765 0.351507 29.1581 
38.766 0.364741 29.1221 
38.767 0.372682 29.1221 
38.768 0.377446 29.1221 
38.769 0.380093 29.1221 
38.77 0.376917 29.1581 
38.7719 0.375569 29.1581 
38.7738 0.374222 29.1581 
38.7757 0.372874 29.1581 
38.7776 0.371527 29.1581 
38.7795 0.370179 29.1581 
38.7815 0.368832 29.1581 
38.7834 0.367484 29.1581 
38.7853 0.366137 29.1581 
38.7872 0.364789 29.1581 
38.7891 0.363442 29.1581 
38.791 0.362094 29.1581 
38.782 0.312333 29.1581 
38.783 0.324509 29.1581 
38.784 0.334037 29.1581 
38.785 0.346742 29.1581 
38.786 0.357859 29.1581 
38.787 0.366329 29.1221 
38.788 0.371623 29.1221 
38.789 0.373211 29.1221 
38.79 0.370564 29.1581 
38.791 0.364212 29.1614 
38.792 0.357859 29.1647 
38.793 0.351507 29.1679 
38.794 0.345154 29.1712 
38.795 0.338802 29.1745 
38.796 0.332449 29.1778 
38.797 0.326097 29.181 
38.798 0.319744 29.1843 
38.799 0.313392 29.1876 
38.8 0.307039 29.1908 
38.801 0.300687 29.1941 
38.792 0.34886 29.1581 
38.793 0.337214 29.1941 
38.794 0.326097 29.1941 
38.795 0.31498 29.1941 
38.796 0.303333 29.2301 
38.797 0.295922 29.2301 
38.798 0.291158 29.2301 
38.799 0.290099 29.2301 
38.8 0.292746 29.1941 
38.801 0.299002 29.1908 
38.802 0.305258 29.1876 
38.803 0.311515 29.1843 
38.804 0.317771 29.181 
38.805 0.324027 29.1778 
38.806 0.330284 29.1745 
38.807 0.33654 29.1712 
38.808 0.342796 29.1679 
38.809 0.349052 29.1647 
38.81 0.355309 29.1614 
38.811 0.361565 29.1581 
38.812 0.34886 29.1581 
38.813 0.335096 29.1941 
38.814 0.321862 29.1941 
38.815 0.312333 29.1941 
38.816 0.304922 29.1941 
38.817 0.295922 29.2301 
38.818 0.287452 29.2301 
38.819 0.285335 29.2301 
38.82 0.28904 29.1941 
38.821 0.29804 29.1941 
38.822 0.310215 29.1941 
38.823 0.323979 29.1581 
38.824 0.33986 29.1581 
38.825 0.354154 29.1581 
38.826 0.362624 29.1221 
38.827 0.370035 29.1221 
38.828 0.376388 29.1221 
38.829 0.376917 29.1221 
38.83 0.370564 29.1581 
38.831 0.364116 29.1614 
38.832 0.357667 29.1647 
38.833 0.351218 29.1679 
38.834 0.344769 29.1712 
38.835 0.33832 29.1745 
38.836 0.331872 29.1778 
38.837 0.325423 29.181 
38.838 0.318974 29.1843 
38.839 0.312525 29.1876 
38.84 0.306077 29.1908 
38.841 0.299628 29.1941 
38.842 0.310215 29.1941 
38.843 0.319744 29.1581 
38.844 0.335096 29.1581 
38.845 0.351507 29.1581 
38.846 0.361565 29.1581 
38.847 0.366329 29.1221 
38.848 0.372153 29.1221 
38.849 0.375858 29.1221 
38.85 0.370035 29.1581 
38.851 0.357859 29.1581 
38.852 0.344096 29.1581 
38.853 0.333508 29.1941 
38.854 0.321332 29.1941 
38.855 0.308098 29.1941 
38.856 0.299098 29.1941 
38.857 0.294334 29.1941 
38.858 0.290628 29.2301 
38.859 0.287981 29.2301 
38.86 0.291687 29.1941 
38.861 0.297414 29.1908 
38.862 0.303141 29.1876 
38.863 0.308868 29.1843 
38.864 0.314595 29.181 
38.865 0.320322 29.1778 
38.866 0.326049 29.1745 
38.867 0.331775 29.1712 
38.868 0.337502 29.1679 
38.869 0.343229 29.1647 
38.87 0.348956 29.1614 
38.871 0.354683 29.1581 
38.872 0.33986 29.1941 
38.873 0.328744 29.1941 
38.874 0.317627 29.1941 
38.875 0.303863 29.2301 
38.876 0.292216 29.2301 
38.877 0.286923 29.2301 
38.878 0.284805 29.2301 
38.879 0.284276 29.2301 
38.88 0.286923 29.1941 
38.881 0.293035 29.1908 
38.882 0.299147 29.1876 
38.883 0.305258 29.1843 
38.884 0.31137 29.181 
38.885 0.317482 29.1778 
38.886 0.323594 29.1745 
38.887 0.329706 29.1712 
38.888 0.335818 29.1679 
38.889 0.34193 29.1647 
38.89 0.348042 29.1614 
38.891 0.354154 29.1581 
38.892 0.33986 29.1941 
38.893 0.326097 29.1941 
38.894 0.31445 29.1941 
38.895 0.307039 29.1941 
38.896 0.300687 29.1941 
38.897 0.291158 29.2301 
38.898 0.282688 29.2301 
38.899 0.28057 29.2301 
38.9 0.284805 29.1941 
38.901 0.292216 29.1941 
38.902 0.303333 29.1941 
38.903 0.316038 29.1581 
38.904 0.329802 29.1581 
38.905 0.342507 29.1581 
38.906 0.354683 29.1221 
38.907 0.367388 29.1221 
38.908 0.375858 29.1221 
38.909 0.374799 29.1581 
38.91 0.365271 29.1581 
38.911 0.358581 29.1614 
38.912 0.351892 29.1647 
38.913 0.345202 29.1679 
38.914 0.338513 29.1712 
38.915 0.331824 29.1745 
38.916 0.325134 29.1778 
38.917 0.318445 29.181 
38.918 0.311755 29.1843 
38.919 0.305066 29.1876 
38.92 0.298377 29.1908 
38.921 0.291687 29.1941 
38.922 0.301216 29.1941 
38.923 0.312333 29.1581 
38.924 0.328744 29.1581 
38.925 0.341978 29.1581 
38.926 0.34886 29.1581 
38.927 0.356801 29.1221 
38.928 0.364212 29.1221 
38.929 0.364741 29.1581 
38.93 0.355742 29.1581 
38.931 0.343037 29.1581 
38.932 0.33139 29.1941 
38.933 0.320803 29.1941 
38.934 0.30651 29.2301 
38.935 0.293805 29.2301 
38.936 0.287452 29.2301 
38.937 0.283217 29.2301 
38.938 0.277394 29.2301 
38.939 0.273688 29.2301 
38.94 0.279511 29.1941 
38.941 0.284709 29.1941 
38.942 0.289906 29.1941 
38.943 0.295104 29.1941 
38.944 0.300302 29.1941 
38.945 0.305499 29.1941 
38.946 0.310697 29.1941 
38.947 0.315894 29.1941 
38.948 0.321092 29.1941 
38.949 0.326289 29.1941 
38.95 0.331487 29.1941 
38.951 0.336684 29.1941 
38.952 0.323979 29.1941 
38.953 0.31445 29.1941 
38.954 0.303333 29.2301 
38.955 0.291158 29.2301 
38.956 0.282158 29.2301 
38.957 0.275806 29.2301 
38.958 0.271571 29.2301 
38.959 0.271041 29.2301 
38.96 0.277394 29.1941 
38.961 0.290099 29.1941 
38.962 0.302804 29.1941 
38.963 0.312333 29.1941 
38.964 0.324509 29.1581 
38.965 0.338272 29.1581 
38.966 0.349919 29.1581 
38.967 0.355742 29.1581 
38.968 0.355742 29.1581 
38.969 0.352566 29.1581 
38.97 0.343566 29.1581 
38.971 0.338224 29.1614 
38.972 0.332882 29.1647 
38.973 0.32754 29.1679 
38.974 0.322199 29.1712 
38.975 0.316857 29.1745 
38.976 0.311515 29.1778 
38.977 0.306173 29.181 
38.978 0.300831 29.1843 
38.979 0.295489 29.1876 
38.98 0.290147 29.1908 
38.981 0.284805 29.1941 
38.982 0.29751 29.1941 
38.983 0.310745 29.1581 
38.984 0.325038 29.1581 
38.985 0.337214 29.1581 
38.986 0.346213 29.1581 
38.987 0.354154 29.1581 
38.988 0.355742 29.1581 
38.989 0.352566 29.1581 
38.99 0.344096 29.1581 
38.991 0.338657 29.1614 
38.992 0.333219 29.1647 
38.993 0.327781 29.1679 
38.994 0.322343 29.1712 
38.995 0.316905 29.1745 
38.996 0.311467 29.1778 
38.997 0.306028 29.181 
38.998 0.30059 29.1843 
38.999 0.295152 29.1876 
39 0.289714 29.1908 
39.001 0.284276 29.1941 
39.002 0.294863 29.1941 
39.003 0.308627 29.1581 
39.004 0.325038 29.1581 
39.005 0.336155 29.1581 
39.006 0.344096 29.1581 
39.007 0.352036 29.1581 
39.008 0.355742 29.1581 
39.009 0.350977 29.1581 
39.01 0.34039 29.1581 
39.011 0.329273 29.1941 
39.012 0.319215 29.1941 
39.013 0.30651 29.2301 
39.014 0.290099 29.2301 
39.015 0.277923 29.2301 
39.016 0.2721 29.2301 
39.017 0.265748 29.2301 
39.018 0.259395 29.2301 
39.019 0.259924 29.2301 
39.02 0.269983 29.2301 
39.021 0.274603 29.2268 
39.022 0.279223 29.2236 
39.023 0.283843 29.2203 
39.024 0.288463 29.217 
39.025 0.293083 29.2138 
39.026 0.297703 29.2105 
39.027 0.302323 29.2072 
39.028 0.306943 29.2039 
39.029 0.311563 29.2007 
39.03 0.316183 29.1974 
39.031 0.320803 29.1941 
39.032 0.309157 29.1941 
39.033 0.29804 29.2301 
39.034 0.284276 29.2301 
39.035 0.274747 29.2301 
39.036 0.269983 29.2301 
39.037 0.264159 29.2301 
39.038 0.258336 29.2301 
39.039 0.255689 29.2301 
39.04 0.262042 29.2301 
39.041 0.274747 29.2301 
39.042 0.285864 29.1941 
39.043 0.296452 29.1941 
39.044 0.310745 29.1581 
39.045 0.325567 29.1581 
39.046 0.335096 29.1581 
39.047 0.340919 29.1581 
39.048 0.344096 29.1581 
39.049 0.343037 29.1581 
39.05 0.334567 29.1941 
39.051 0.32908 29.1941 
39.052 0.323594 29.1941 
39.053 0.318108 29.1941 
39.054 0.312622 29.1941 
39.055 0.307135 29.1941 
39.056 0.301649 29.1941 
39.057 0.296163 29.1941 
39.058 0.290676 29.1941 
39.059 0.28519 29.1941 
39.06 0.279704 29.1941 
39.061 0.274218 29.1941 
39.062 0.288511 29.1941 
39.063 0.301745 29.1941 
39.064 0.316568 29.1581 
39.065 0.329802 29.1581 
39.066 0.338802 29.1581 
39.067 0.344096 29.1581 
39.068 0.344096 29.1581 
39.069 0.339331 29.1581 
39.07 0.33139 29.1941 
39.071 0.319744 29.1941 
39.072 0.30651 29.1941 
39.073 0.294334 29.2301 
39.074 0.284276 29.2301 
39.075 0.277923 29.2301 
39.076 0.2721 29.2301 
39.077 0.263101 29.2301 
39.078 0.257807 29.2301 
39.079 0.258336 29.2301 
39.08 0.264689 29.2301 
39.081 0.269405 29.2268 
39.082 0.274121 29.2236 
39.083 0.278838 29.2203 
39.084 0.283554 29.217 
39.085 0.28827 29.2138 
39.086 0.292986 29.2105 
39.087 0.297703 29.2072 
39.088 0.302419 29.2039 
39.089 0.307135 29.2007 
39.09 0.311852 29.1974 
39.091 0.316568 29.1941 
39.092 0.303863 29.2301 
39.093 0.28904 29.2301 
39.094 0.275276 29.2301 
39.095 0.267865 29.2301 
39.096 0.265218 29.2301 
39.097 0.259924 29.2301 
39.098 0.256219 29.2301 
39.099 0.259395 29.2301 
39.1 0.267865 29.2301 
39.101 0.276335 29.2301 
39.102 0.285864 29.1941 
39.103 0.300687 29.1581 
39.104 0.316568 29.1581 
39.105 0.323979 29.1581 
39.106 0.329273 29.1581 
39.107 0.337743 29.1581 
39.108 0.343037 29.1581 
39.109 0.339331 29.1581 
39.11 0.329802 29.1941 
39.111 0.326193 29.1941 
39.112 0.322584 29.1941 
39.113 0.318974 29.1941 
39.114 0.315365 29.1941 
39.115 0.311755 29.1941 
39.116 0.308146 29.1941 
39.117 0.304537 29.1941 
39.118 0.300927 29.1941 
39.119 0.297318 29.1941 
39.12 0.293708 29.1941 
39.121 0.290099 29.1941 
39.122 0.301216 29.1941 
39.123 0.315509 29.1581 
39.124 0.33192 29.1581 
39.125 0.345154 29.1581 
39.126 0.352566 29.1581 
39.127 0.356801 29.1581 
39.128 0.359447 29.1581 
39.129 0.356271 29.1581 
39.13 0.346213 29.1581 
39.131 0.333508 29.1941 
39.132 0.32345 29.1941 
39.133 0.313392 29.1941 
39.134 0.300687 29.2301 
39.135 0.291687 29.1941 
39.136 0.28904 29.1941 
39.137 0.287981 29.1941 
39.138 0.287452 29.2301 
39.139 0.28957 29.1941 
39.14 0.298569 29.1941 
39.141 0.303718 29.1908 
39.142 0.308868 29.1876 
39.143 0.314017 29.1843 
39.144 0.319167 29.181 
39.145 0.324316 29.1778 
39.146 0.329465 29.1745 
39.147 0.334615 29.1712 
39.148 0.339764 29.1679 
39.149 0.344914 29.1647 
39.15 0.350063 29.1614 
39.151 0.355212 29.1581 
39.152 0.344096 29.1581 
39.153 0.332449 29.1581 
39.154 0.321332 29.1941 
39.155 0.312862 29.1941 
39.156 0.307568 29.1941 
39.157 0.303863 29.1941 
39.158 0.304392 29.1941 
39.159 0.308627 29.1941 
39.16 0.316568 29.1581 
39.161 0.321429 29.1581 
39.162 0.326289 29.1581 
39.163 0.33115 29.1581 
39.164 0.33601 29.1581 
39.165 0.340871 29.1581 
39.166 0.345732 29.1581 
39.167 0.350592 29.1581 
39.168 0.355453 29.1581 
39.169 0.360314 29.1581 
39.17 0.365174 29.1581 
39.171 0.370035 29.1581 
39.172 0.357859 29.1581 
39.173 0.344096 29.1581 
39.174 0.334037 29.1581 
39.175 0.328744 29.1581 
39.176 0.321862 29.1941 
39.177 0.31498 29.1941 
39.178 0.312862 29.1581 
39.179 0.318156 29.1581 
39.18 0.327155 29.1581 
39.181 0.337743 29.1581 
39.182 0.350448 29.1221 
39.183 0.367388 29.1221 
39.184 0.383269 29.0861 
39.185 0.393857 29.0861 
39.186 0.402327 29.0861 
39.187 0.40815 29.0861 
39.188 0.40815 29.0861 
39.189 0.398621 29.1221 
39.19 0.385916 29.1221 
39.191 0.382259 29.1254 
39.192 0.378601 29.1287 
39.193 0.374944 29.1319 
39.194 0.371286 29.1352 
39.195 0.367629 29.1385 
39.196 0.363971 29.1418 
39.197 0.360314 29.145 
39.198 0.356656 29.1483 
39.199 0.352999 29.1516 
39.2 0.349341 29.1549 
39.201 0.345684 29.1581 
39.202 0.354154 29.1221 
39.203 0.370035 29.1221 
39.204 0.386446 29.0861 
39.205 0.394386 29.0861 
39.206 0.399151 29.0861 
39.207 0.404445 29.0861 
39.208 0.407091 29.0861 
39.209 0.400739 29.1221 
39.21 0.387504 29.1221 
39.211 0.37427 29.1221 
39.212 0.364741 29.1581 
39.213 0.352036 29.1581 
39.214 0.339331 29.1581 
39.215 0.33192 29.1581 
39.216 0.328214 29.1581 
39.217 0.323979 29.1581 
39.218 0.320803 29.1581 
39.219 0.325567 29.1581 
39.22 0.337743 29.1221 
39.221 0.340582 29.1254 
39.222 0.343422 29.1287 
39.223 0.346261 29.1319 
39.224 0.349101 29.1352 
39.225 0.35194 29.1385 
39.226 0.354779 29.1418 
39.227 0.357619 29.145 
39.228 0.360458 29.1483 
39.229 0.363297 29.1516 
39.23 0.366137 29.1549 
39.231 0.368976 29.1581 
39.232 0.358918 29.1581 
39.233 0.34886 29.1581 
39.234 0.337214 29.1581 
39.235 0.327685 29.1581 
39.236 0.321332 29.1581 
39.237 0.318156 29.1941 
39.238 0.316568 29.1581 
39.239 0.319215 29.1581 
39.24 0.327685 29.1581 
39.241 0.33986 29.1581 
39.242 0.351507 29.1221 
39.243 0.3658 29.1221 
39.244 0.381681 29.0861 
39.245 0.394386 29.0861 
39.246 0.402856 29.0861 
39.247 0.404974 29.0861 
39.248 0.401268 29.1221 
39.249 0.392798 29.1221 
39.25 0.382211 29.1221 
39.251 0.378024 29.1254 
39.252 0.373837 29.1287 
39.253 0.36965 29.1319 
39.254 0.365463 29.1352 
39.255 0.361276 29.1385 
39.256 0.357089 29.1418 
39.257 0.352902 29.145 
39.258 0.348716 29.1483 
39.259 0.344529 29.1516 
39.26 0.340342 29.1549 
39.261 0.336155 29.1581 
39.262 0.349919 29.1221 
39.263 0.364741 29.1221 
39.264 0.375329 29.1221 
39.265 0.383269 29.0861 
39.266 0.392269 29.0861 
39.267 0.397563 29.0861 
39.268 0.395975 29.1221 
39.269 0.386446 29.1221 
39.27 0.375858 29.1221 
39.271 0.372249 29.1254 
39.272 0.368639 29.1287 
39.273 0.36503 29.1319 
39.274 0.361421 29.1352 
39.275 0.357811 29.1385 
39.276 0.354202 29.1418 
39.277 0.350592 29.145 
39.278 0.346983 29.1483 
39.279 0.343374 29.1516 
39.28 0.339764 29.1549 
39.281 0.336155 29.1581 
39.282 0.347801 29.1221 
39.283 0.3658 29.1221 
39.284 0.379034 29.1221 
39.285 0.384858 29.1221 
39.286 0.390151 29.0861 
39.287 0.394916 29.0861 
39.288 0.394386 29.1221 
39.289 0.384328 29.1221 
39.29 0.371623 29.1221 
39.291 0.361036 29.1581 
39.292 0.350448 29.1581 
39.293 0.335096 29.1581 
39.294 0.32345 29.1581 
39.295 0.318156 29.1941 
39.296 0.312333 29.1941 
39.297 0.305451 29.1941 
39.298 0.303863 29.1941 
39.299 0.311274 29.1581 
39.3 0.32345 29.1581 
39.301 0.326097 29.1581 
39.302 0.328744 29.1581 
39.303 0.33139 29.1581 
39.304 0.334037 29.1581 
39.305 0.336684 29.1581 
39.306 0.339331 29.1581 
39.307 0.341978 29.1581 
39.308 0.344625 29.1581 
39.309 0.347272 29.1581 
39.31 0.349919 29.1581 
39.311 0.352566 29.1581 
39.312 0.343566 29.1581 
39.313 0.33139 29.1941 
39.314 0.319215 29.1941 
39.315 0.311803 29.1941 
39.316 0.309157 29.1941 
39.317 0.307568 29.1941 
39.318 0.30598 29.1941 
39.319 0.310745 29.1581 
39.32 0.320274 29.1581 
39.321 0.330861 29.1581 
39.322 0.34039 29.1221 
39.323 0.355212 29.1221 
39.324 0.370564 29.1221 
39.325 0.380623 29.1221 
39.326 0.384858 29.1221 
39.327 0.385387 29.1221 
39.328 0.382211 29.1221 
39.329 0.373741 29.1221 
39.33 0.360506 29.1581 
39.331 0.356945 29.1581 
39.332 0.353384 29.1581 
39.333 0.349822 29.1581 
39.334 0.346261 29.1581 
39.335 0.3427 29.1581 
39.336 0.339139 29.1581 
39.337 0.335577 29.1581 
39.338 0.332016 29.1581 
39.339 0.328455 29.1581 
39.34 0.324894 29.1581 
39.341 0.321332 29.1581 
39.342 0.332979 29.1581 
39.343 0.345684 29.1221 
39.344 0.356271 29.1221 
39.345 0.365271 29.1221 
39.346 0.372153 29.1221 
39.347 0.372153 29.1221 
39.348 0.3658 29.1581 
39.349 0.356801 29.1581 
39.35 0.347801 29.1581 
39.351 0.336155 29.1581 
39.352 0.32345 29.1941 
39.353 0.309686 29.1941 
39.354 0.301745 29.1941 
39.355 0.295922 29.1941 
39.356 0.287981 29.2301 
39.357 0.284276 29.1941 
39.358 0.286923 29.1941 
39.359 0.294863 29.1941 
39.36 0.302804 29.1941 
39.361 0.305595 29.1908 
39.362 0.308387 29.1876 
39.363 0.311178 29.1843 
39.364 0.313969 29.181 
39.365 0.31676 29.1778 
39.366 0.319552 29.1745 
39.367 0.322343 29.1712 
39.368 0.325134 29.1679 
39.369 0.327925 29.1647 
39.37 0.330717 29.1614 
39.371 0.333508 29.1581 
39.372 0.320803 29.1941 
39.373 0.305451 29.1941 
39.374 0.295393 29.1941 
39.375 0.291687 29.1941 
39.376 0.28904 29.1941 
39.377 0.286393 29.1941 
39.378 0.28957 29.1941 
39.379 0.299098 29.1941 
39.38 0.310215 29.1581 
39.381 0.319215 29.1581 
39.382 0.33139 29.1581 
39.383 0.34886 29.1221 
39.384 0.360506 29.1221 
39.385 0.363682 29.1221 
39.386 0.3658 29.1221 
39.387 0.367918 29.1221 
39.388 0.364212 29.1581 
39.389 0.352566 29.1581 
39.39 0.34039 29.1581 
39.391 0.338657 29.1581 
39.392 0.336925 29.1581 
39.393 0.335192 29.1581 
39.394 0.33346 29.1581 
39.395 0.331727 29.1581 
39.396 0.329995 29.1581 
39.397 0.328262 29.1581 
39.398 0.32653 29.1581 
39.399 0.324797 29.1581 
39.4 0.323065 29.1581 
39.401 0.321332 29.1581 
39.402 0.332449 29.1581 
39.403 0.346213 29.1221 
39.404 0.360506 29.1221 
39.405 0.369506 29.1221 
39.406 0.373211 29.1221 
39.407 0.373741 29.1221 
39.408 0.370035 29.1221 
39.409 0.361036 29.1581 
39.41 0.347801 29.1581 
39.411 0.335625 29.1581 
39.412 0.324509 29.1941 
39.413 0.310745 29.1941 
39.414 0.298569 29.1941 
39.415 0.290099 29.1941 
39.416 0.286923 29.1941 
39.417 0.287452 29.1941 
39.418 0.290628 29.1941 
39.419 0.299098 29.1941 
39.42 0.311803 29.1581 
39.421 0.314162 29.1581 
39.422 0.31652 29.1581 
39.423 0.318878 29.1581 
39.424 0.321236 29.1581 
39.425 0.323594 29.1581 
39.426 0.325952 29.1581 
39.427 0.32831 29.1581 
39.428 0.330669 29.1581 
39.429 0.333027 29.1581 
39.43 0.335385 29.1581 
39.431 0.337743 29.1581 
39.432 0.325038 29.1941 
39.433 0.31498 29.1941 
39.434 0.307568 29.1941 
39.435 0.301216 29.1941 
39.436 0.295393 29.1941 
39.437 0.293275 29.1941 
39.438 0.296981 29.1941 
39.439 0.304392 29.1581 
39.44 0.313392 29.1581 
39.441 0.315557 29.1581 
39.442 0.317723 29.1581 
39.443 0.319889 29.1581 
39.444 0.322054 29.1581 
39.445 0.32422 29.1581 
39.446 0.326385 29.1581 
39.447 0.328551 29.1581 
39.448 0.330717 29.1581 
39.449 0.332882 29.1581 
39.45 0.335048 29.1581 
39.451 0.337214 29.1581 
39.452 0.32345 29.1941 
39.453 0.310215 29.1941 
39.454 0.305451 29.1941 
39.455 0.303333 29.1941 
39.456 0.29804 29.1941 
39.457 0.294863 29.1941 
39.458 0.298569 29.1941 
39.459 0.30651 29.1581 
39.46 0.31498 29.1581 
39.461 0.323979 29.1581 
39.462 0.338802 29.1221 
39.463 0.355212 29.1221 
39.464 0.364741 29.1221 
39.465 0.370035 29.1221 
39.466 0.374799 29.1221 
39.467 0.375329 29.1221 
39.468 0.368447 29.1581 
39.469 0.356801 29.1581 
39.47 0.345684 29.1581 
39.471 0.343999 29.1581 
39.472 0.342315 29.1581 
39.473 0.34063 29.1581 
39.474 0.338946 29.1581 
39.475 0.337262 29.1581 
39.476 0.335577 29.1581 
39.477 0.333893 29.1581 
39.478 0.332209 29.1581 
39.479 0.330524 29.1581 
39.48 0.32884 29.1581 
39.481 0.327155 29.1581 
39.482 0.339331 29.1221 
39.483 0.353095 29.1221 
39.484 0.363682 29.1221 
39.485 0.370035 29.1221 
39.486 0.373211 29.1221 
39.487 0.37427 29.1221 
39.488 0.368976 29.1221 
39.489 0.35733 29.1581 
39.49 0.344096 29.1581 
39.491 0.334037 29.1581 
39.492 0.322391 29.1941 
39.493 0.308627 29.1941 
39.494 0.299098 29.1941 
39.495 0.295922 29.1941 
39.496 0.295393 29.1941 
39.497 0.294863 29.1941 
39.498 0.298569 29.1941 
39.499 0.308098 29.1581 
39.5 0.320274 29.1581 
39.501 0.32138 29.1581 
39.502 0.322487 29.1581 
39.503 0.323594 29.1581 
39.504 0.324701 29.1581 
39.505 0.325808 29.1581 
39.506 0.326915 29.1581 
39.507 0.328022 29.1581 
39.508 0.329129 29.1581 
39.509 0.330235 29.1581 
39.51 0.331342 29.1581 
39.511 0.332449 29.1581 
39.512 0.321332 29.1941 
39.513 0.311803 29.1941 
39.514 0.305451 29.1941 
39.515 0.299628 29.1941 
39.516 0.294863 29.1941 
39.517 0.293805 29.1941 
39.518 0.295922 29.1941 
39.519 0.302275 29.1581 
39.52 0.313921 29.1581 
39.521 0.326097 29.1581 
39.522 0.340919 29.1221 
39.523 0.353624 29.1221 
39.524 0.362624 29.1221 
39.525 0.370035 29.1221 
39.526 0.37427 29.1221 
39.527 0.371623 29.1221 
39.528 0.363153 29.1581 
39.529 0.353624 29.1581 
39.53 0.342507 29.1581 
39.531 0.34039 29.1581 
39.532 0.338272 29.1581 
39.533 0.336155 29.1581 
39.534 0.334037 29.1581 
39.535 0.33192 29.1581 
39.536 0.329802 29.1581 
39.537 0.327685 29.1581 
39.538 0.325567 29.1581 
39.539 0.32345 29.1581 
